x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label,timestamp,session_id
0.0,0.0,0.0,-0.0841279124727238,-0.4397563572633107,-0.0653335475663925,-0.3762476987588996,-0.9824294277001548,-0.1361945025208033,-0.5871200141608796,-1.3746052270094495,-0.1816887408390981,-0.738810210663274,-1.680799453086384,-0.2165509526376365,-0.6004840635755622,-0.903604276481858,-0.3558514753244394,-1.2276371523641505,-0.9262593850928524,-0.4503624423822409,-1.0993107218218168,-0.8025429570949708,-0.4539353036102418,-0.9186349704371038,-0.7803136456854196,-0.4446195299417882,-0.7146325248005431,-0.594217890001607,-0.3690602304492309,-1.2699246690847952,-0.6428708902787766,-0.4433464332304832,-1.1073530973829635,-0.5557766383570321,-0.4032176653722253,-0.9082236976513642,-0.5348713595830781,-0.3928516396612453,-0.8182502097250987,-0.2947791539074352,-0.3721803948826343,-1.3573896380886668,-0.4145956683409393,-0.4324869092411715,-1.2582681787179104,-0.3372038058088668,-0.3657325548686367,-1.0786649450053518,-0.2991786313446793,-0.3359442694102124,-0.8885711713585985,-0.0226321271658625,-0.375114296586969,-1.3855594646923046,-0.1922165056869333,-0.4383487224043065,-1.6603783669892085,-0.2606668530356997,-0.4372098222627715,-1.867638526659462,-0.3215886296572673,-0.4413220316358672,Hover,2026-07-28 16:37:32.419,sess_20260728_163307
0.0,0.0,0.0,-0.3100999389583362,-0.1430756130513383,-0.1643446624754075,-0.4694625000152967,-0.6388453751206413,-0.2318124920219657,-0.3170765480106954,-1.0453293851687937,-0.2889920963298339,-0.0798050190450585,-1.240651051219954,-0.3405467588767307,-0.3375089153070068,-1.054017571156349,-0.1491933763131154,-0.3312398948788606,-1.595236239785394,-0.322274058259473,-0.2953389004512699,-1.953711614577916,-0.4275762518088274,-0.2666434969596581,-2.2328822939512354,-0.5034855659128296,-0.0633390857213385,-0.9867613320866688,-0.149299141720668,-0.0057492470643903,-1.2260606453828078,-0.4380176586489228,-0.0808806014832805,-0.8757169315621025,-0.4910918468846967,-0.1720287554010108,-0.5807381495708452,-0.4447772181722021,0.1831112876505322,-0.8564626456295105,-0.1705718600008914,0.2065607507922446,-0.9597450495259046,-0.4800975842278838,0.0984712785459267,-0.5780092200875816,-0.4297756532284988,0.0111767978503862,-0.3163610840324861,-0.2990512501922451,0.4210300275264106,-0.6975706966356017,-0.1999179646164475,0.4349157085044335,-0.8627288022925671,-0.4422547184224779,0.3149933975551285,-0.5778641226563771,-0.4024512176117431,0.2354079338336032,-0.3509007161306253,-0.3046134575992233,Forward,2026-07-28 14:53:34.104,sess_20260728_144941
0.0,0.0,0.0,-0.3090889753916637,-0.2464269841812237,-0.1279195388058999,-0.4228234197443513,-0.6133213686492548,-0.1592066432221611,-0.1960664807658884,-0.8786819951290893,-0.1826094546093564,0.0578152809145854,-0.9109687024113532,-0.1988945574320598,-0.3821351441671189,-0.9410372348161796,-0.0181154771215429,-0.5117324551612886,-1.3015719818559213,-0.0847905814197391,-0.5867170363531163,-1.5345672886170385,-0.1587756899360911,-0.6456054041954872,-1.7388673352935395,-0.2241208626235253,-0.1638158192782195,-0.9862777863218588,-0.0205062322784963,-0.2035188129474149,-1.394319622695254,-0.0695196401602271,-0.2197382431399533,-1.66317723465474,-0.1339987911227778,-0.2286733435353213,-1.8884655339217653,-0.1855792816639714,0.035583991814473,-0.929108974959582,-0.0473065522618296,0.0286411008254007,-1.2844482369422,-0.1144846349249079,0.0183886987155003,-1.5426858340273104,-0.1885107081735909,0.0156933246126333,-1.7503555285271797,-0.2420944233717525,0.2443105164076308,-0.800473670071412,-0.0905099701387252,0.3071392420599034,-1.045794102698964,-0.1570420842000005,0.3368683281377399,-1.2365210963639948,-0.1973319767647338,0.3616064301740189,-1.4008078657223495,-0.2260972906737703,Right,2026-07-28 12:42:42.461,sess_20260728_123245
0.0,0.0,0.0,-0.28236378495489,-0.2195478256827004,-0.1301501968216722,-0.415919537413016,-0.6177365035555611,-0.1568935147206546,-0.2635961841824965,-0.966013475292968,-0.1851650013798806,-0.0119892773099079,-1.1217077882095914,-0.2003816895898904,-0.4225167265277322,-0.9321344849570868,-0.0062633895478251,-0.5889716602469126,-1.321474975159423,-0.0901340343718965,-0.6899878418286709,-1.555755011899376,-0.1594919951178875,-0.7467729798815335,-1.7581338415772556,-0.2122140711780606,-0.1878083325307842,-0.9822003731219504,-0.0032337704166498,-0.2028982340815524,-1.4430177470358785,-0.073038848029323,-0.213035259463436,-1.7203992667185768,-0.1259804793362965,-0.2009405358230697,-1.9359289817066736,-0.1603666532301283,0.0375704980055425,-0.9179959633234236,-0.0249217163221164,0.1070933017150889,-1.2717819889335056,-0.1750344187097143,0.0376373988286485,-1.0713953417132147,-0.1932425927317206,-0.0026729315615779,-0.8680457116806175,-0.1596668898193516,0.2550126461256716,-0.7845260152322394,-0.0580565203807193,0.2776624883713499,-1.0339271886754702,-0.2016044756607769,0.1877325706715052,-0.9012422545472432,-0.2030689095722973,0.1325107409254598,-0.7294616165622004,-0.1682951761088501,Backward,2026-07-28 16:31:11.907,sess_20260728_163042
0.0,0.0,0.0,-0.2900220923957068,-0.2235498519067688,-0.1264072279285499,-0.3929875877562578,-0.5880762256971026,-0.1691828091846696,-0.1740514158598776,-0.8526999482088666,-0.2048931004600557,0.086224960909496,-0.9099724327981978,-0.2376141080862505,-0.3799698178883578,-0.9293732765093276,-0.0847497083742147,-0.5131383169265034,-1.2866162574274804,-0.1692334483382732,-0.588922549851676,-1.5290996547084184,-0.243065144703607,-0.646370821124726,-1.7380630794769152,-0.3082440486966513,-0.1451157750202069,-0.9844890753789534,-0.0986036120016817,-0.1571859045085774,-1.415759256575566,-0.1736232050827643,-0.1603397511878247,-1.6925049800561422,-0.2400846010955281,-0.1689297896857494,-1.906020203068887,-0.2945054245051584,0.070397637522005,-0.9328245500106392,-0.1324349935060794,0.1221776603533493,-1.315799273660719,-0.2344982170736129,0.149138999845335,-1.572177895435945,-0.3228944620361259,0.1658367630756749,-1.7791195079174345,-0.3860484824045049,0.2786006597548472,-0.8086151050023318,-0.1783021604978169,0.4261145048840076,-1.036767034088338,-0.2797197206377484,0.5277947402291724,-1.2052403699133007,-0.3403949060921004,0.605677493047298,-1.3478336287727932,-0.3846703618221586,Right,2026-07-28 16:21:46.357,sess_20260728_161633
0.0,0.0,0.0,-0.1690165869828126,-0.1834820407607832,-0.3132970789081903,-0.1342874948764471,-0.5301083159204656,-0.3262177684089425,0.1104281401225441,-0.7686384444163671,-0.2562986764470348,0.3077070474608597,-0.9444397941148812,-0.1760784015415581,-0.3285713752005809,-0.941013015987876,-0.1956979514100454,-0.4308032310232188,-1.3614475917592823,-0.229217311832499,-0.5024330695884986,-1.6418652816421258,-0.271176062886851,-0.5442278313586596,-1.86883702080312,-0.3111577611016434,-0.1353396418829246,-0.9880624216958864,-0.0735923376953211,-0.244045435449999,-1.4704001642300557,-0.0491030529172512,-0.3139776501376388,-1.7416964400426114,-0.0794136213781561,-0.3567554070762896,-1.971853284197333,-0.1152645441800721,0.0473783248130491,-0.9323713651873564,0.013955007483678,0.1206839309755689,-1.3218833350638954,-0.068982840321118,0.1318308131294992,-1.550594171290338,-0.2247895339781497,0.1512438480206807,-1.8151478741743583,-0.3438462693566713,0.2033413379017748,-0.7895110130486982,0.082592199768188,0.2909131832209127,-0.8753506585712023,-0.0769398140262533,0.2873592087079722,-0.73646994096377,-0.1772335709025244,0.2747298616334561,-0.6415513398829034,-0.2402289806451831,Left,2026-07-28 15:04:39.167,sess_20260728_150120
0.0,0.0,0.0,-0.2474818906531998,-0.2462176865792343,-0.1446787599724444,-0.297135271335157,-0.6221487766861047,-0.2046161344245094,-0.0473758465187852,-0.7775121195874908,-0.2595512274134739,0.1834193480933287,-0.7374970313156087,-0.3146216775078392,-0.0588445287255565,-0.9980650811825792,-0.1213395536149754,-0.1216145338557273,-1.373919767507359,-0.2265643586951557,-0.154856162079676,-1.616346010959472,-0.3178177419279833,-0.1638873504498792,-1.815295545279826,-0.3938914266704426,0.1733506912653197,-0.9752948973219284,-0.1369284524693274,0.267310838369618,-1.4207162931797594,-0.2287902463773643,0.3184089451129289,-1.701890394937429,-0.3007521560242246,0.3532036813609453,-1.9305071533611624,-0.3594625483168665,0.3455666041253463,-0.8583359051729541,-0.173456526455106,0.4723264616284666,-1.2414716449890624,-0.2889302352695599,0.5135941317968403,-1.4928799060605282,-0.3692732134360422,0.5479461249763592,-1.7132409298015976,-0.4239818286974003,0.4842671830434031,-0.663422773720322,-0.2245202996356727,0.6384325476513398,-0.9154867594202633,-0.3285487941017157,0.7423572333783496,-1.0808689694662796,-0.380423489242201,0.8351753811978591,-1.2334892034027345,-0.4195854821793964,Right,2026-07-28 12:43:06.759,sess_20260728_123245
0.0,0.0,0.0,-0.2985838981434996,-0.2540030127495797,-0.1445501005401072,-0.4732643449912085,-0.5963774560892507,-0.1805933185042527,-0.5710272615397229,-0.9213832396242686,-0.2047767909621528,-0.7173211654747306,-1.1279363317614322,-0.2159449070285186,-0.3848604257062127,-0.9508990372410732,0.0350286280445548,-0.5147984885468513,-1.3314437722849797,-0.0161038216303494,-0.5887534423516158,-1.564442989141963,-0.0890447824620177,-0.6502316470883164,-1.770453476465231,-0.1489118168535286,-0.1870678701751958,-0.98064509030633,0.0577998166623916,-0.2508058925896968,-1.391949787350438,0.0358252506619138,-0.2749907096580123,-1.6429748150970425,-0.021560411958922,-0.306883851171098,-1.851495035931288,-0.0685756145728778,0.0054755443385683,-0.9195613288520628,0.0518230687914387,-0.0222245931274215,-1.2693788086356044,0.0268207694739126,-0.0419861507001892,-1.5049198116086042,-0.0177175937512671,-0.0712121666020386,-1.701658774027007,-0.0557668512120442,0.2182119546643715,-0.7873220197964971,0.0260950091882322,0.2633270501422948,-1.0042348627545454,0.019309178340563,0.2770473094589591,-1.1551816274987563,0.016241048792864,0.2786688369384306,-1.2895037017471385,0.0079086740737515,Takeoff,2026-07-28 15:01:59.086,sess_20260728_150120
0.0,0.0,0.0,-0.0345474137669824,-0.4536023181960896,-0.0223985048469834,-0.243123066321399,-0.9483187594233524,-0.0572301170426593,-0.3960383394259051,-1.3261898702254322,-0.0902035796663723,-0.4876284440037336,-1.6276383988631102,-0.128067750150124,-0.635787274856669,-0.8877043916403342,-0.114466355543928,-1.038730306269631,-0.8402866863437791,-0.1608963943340264,-1.0052556663158598,-0.7119337306867672,-0.1873542230320977,-0.9061807561470232,-0.6502832866528195,-0.2046264510586014,-0.7760760304871182,-0.6144473320124039,-0.1419875737034628,-1.117646862069702,-0.5604269136741358,-0.1351501970955767,-1.0235183816315927,-0.4653661325791316,-0.1206673580811108,-0.8600025886108843,-0.4242284938961083,-0.1363861198722458,-0.8522964656815776,-0.3127892803773398,-0.1655730330807545,-1.098018595772225,-0.2710326396288425,-0.1804442911443569,-0.9759993472451548,-0.2136734369076892,-0.1494291638069481,-0.8021426923832552,-0.1972370186840208,-0.1492994990868857,-0.8885745437887677,-0.0429743425464811,-0.1887982447216464,-1.0349271973076657,-0.029049571212357,-0.2066533432336461,-0.8944604676288965,0.0191718289556634,-0.1632565222835823,-0.7334448557917062,0.0321288070651933,-0.1338538967873325,Up,2026-07-28 16:34:52.266,sess_20260728_163307
0.0,0.0,0.0,-0.0376022425951621,-0.419635098256399,-0.0438176859107533,-0.2231172275536904,-0.8667495016980966,-0.0843741625190297,-0.416537326963082,-1.2104248503019746,-0.1154828008753529,-0.4923238337216896,-1.4915330274639504,-0.1514245333856279,-0.6112024993110631,-0.8768597843325836,-0.1619163476878119,-0.9661401075048218,-0.7369737011231151,-0.2032593026446424,-0.9233586283144996,-0.6165643963073933,-0.2166742719597549,-0.8451966534493727,-0.588355038111617,-0.2271940935361248,-0.7142183549165256,-0.6773243873463096,-0.1764194314872322,-0.9930404812414058,-0.4379062395231945,-0.1774277424074412,-0.8603241130749739,-0.3567245801957557,-0.1643716806703264,-0.7145859319966466,-0.3596408682763095,-0.1814850326139681,-0.7725124305396427,-0.4242622334886231,-0.1840708127868458,-0.9844749150446354,-0.2248890923044628,-0.1986244053263588,-0.8542463874280852,-0.1690721153870126,-0.1707281669844952,-0.7121436584480235,-0.1781164539188591,-0.1730167438717146,-0.8179329208911266,-0.1827496712911867,-0.1947265628370994,-0.9635653512108816,-0.0462081765443931,-0.2178538392684403,-0.8375114770325717,0.0033255572500932,-0.189128946124624,-0.7136210789484669,-0.0028278027519524,-0.1671055535972946,Up,2026-07-28 14:57:36.696,sess_20260728_144941
0.0,0.0,0.0,-0.369807557412063,-0.1425362956124622,-0.2146627371016903,-0.6758317424694021,-0.4126625957247581,-0.3440655984094809,-0.806756000405295,-0.6702864583781878,-0.4501613056450844,-0.7050986363332725,-0.8599519663657491,-0.5088500335894293,-0.5036757544950196,-0.9219231759546486,-0.2353383647759111,-0.5775207869497051,-0.9744642662683604,-0.396462402991217,-0.5356486623597781,-0.6546776383974644,-0.4141828742968814,-0.4790936075096592,-0.5896446150463509,-0.4147826392467247,-0.2205301993877942,-0.9525428892400084,-0.209829634027887,-0.3274472773503551,-0.922224127629612,-0.3880662189144833,-0.3281024531234248,-0.5673810189729952,-0.365357497981561,-0.2890528665810625,-0.5578002362813711,-0.3264515969185194,0.0429198655994486,-0.9127988103756656,-0.2127384959104168,-0.0563130029669395,-0.840569207879087,-0.3946824662898147,-0.0984722734207621,-0.514804438721049,-0.3033524116334378,-0.0703986818352816,-0.508788556548216,-0.2175135057819412,0.2780437826965669,-0.8262683384338824,-0.2362683812334464,0.1700154119746226,-0.7556756249278315,-0.326164901244115,0.0909504323678008,-0.5296937058314405,-0.2692127042310485,0.0957363968502813,-0.5130074323347665,-0.21611358528492,Land,2026-07-28 12:38:41.607,sess_20260728_123245
